date,lth_net_change_30d
2021-03-28,-7306.711979609183
2021-03-29,-29056.924384027196
2021-03-30,-29396.771452846235
2021-03-31,19056.099732858416
2021-04-01,14425.645592163846
2021-04-02,14559.216384683887
2021-04-03,-24851.316907391672
2021-04-04,-32752.76125743417
2021-04-05,-33135.08920985557
2021-04-06,-30841.121495327097
2021-04-07,-29184.36703483434
2021-04-08,14559.216384683887
2021-04-09,20970.614425645595
2021-04-10,21772.03918076581
2021-04-11,22172.751558325905
2021-04-12,29786.286731967943
2021-04-13,29652.715939447906
2021-04-14,29652.715939447906
2021-04-15,40471.9501335708
2021-04-16,43944.79073909171
2021-04-17,43811.21994657169
2021-04-18,90961.70970614425
2021-04-19,90560.99732858416
2021-04-20,90160.28495102406
2021-04-21,90694.56812110418
2021-04-22,94835.26268922527
2021-04-23,14692.787177203923
2021-04-24,112466.60730187
2021-04-25,95503.11665182548
2021-04-26,134105.07569011577
2021-04-27,135307.2128227961
2021-04-28,137978.6286731968
2021-04-29,137444.34550311667
2021-04-30,95503.11665182548
2021-05-01,84441.11409975118
2021-05-02,-60000.0
2021-05-03,35656.51651045156
2021-05-04,-59690.72164948449
2021-05-05,-59690.72164948449
2021-05-06,337440.3062489098
2021-05-07,345219.90985119017
2021-05-08,344247.459400905
2021-05-09,133874.01198924085
2021-05-10,132901.56153895578
2021-05-11,132901.56153895578
2021-05-12,231443.2071678401
2021-05-13,276500.0780310471
2021-05-14,274231.026980382
2021-05-15,236953.75971945535
2021-05-16,236305.45941926536
2021-05-17,231767.35731793512
2021-05-18,224960.20416593985
2021-05-19,225608.50446612985
2021-05-20,229174.15611717498
2021-05-21,294004.18613617786
2021-05-22,241167.7116706905
2021-05-23,233063.9579183152
2021-05-24,227229.25521660494
2021-05-25,132901.56153895578
2021-05-26,133549.86183914583
2021-05-27,144895.11709247134
2021-05-28,138412.11409057103
2021-05-29,133874.01198924085
2021-05-30,132901.56153895578
2021-05-31,132901.56153895578
2021-06-01,68395.681670048
2021-06-02,68557.7567450955
2021-06-03,65964.55554433538
2021-06-04,65964.55554433538
2021-06-05,70016.43242052307
2021-06-06,69368.13212033303
2021-06-07,66774.93091957291
2021-06-08,66612.8558445254
2021-06-09,82496.21319918112
2021-06-10,83144.51349937113
2021-06-11,111993.8768578274
2021-06-12,111669.72670773238
2021-06-13,111993.8768578274
2021-06-14,114911.2282086825
2021-06-15,120745.93091039277
2021-06-16,123339.13211115287
2021-06-17,133387.78676409833
2021-06-18,133874.01198924085
2021-06-19,125284.03301172296
2021-06-20,124311.58256143793
2021-06-21,118314.80478468016
2021-06-22,115397.45343382508
2021-06-23,74554.53452185325
2021-06-24,74230.38437175822
2021-06-25,70178.50749557056
2021-06-26,35332.36636035655
2021-06-27,35818.59158549905
2021-06-28,34521.99098511902
2021-06-29,28201.063058266227
2021-06-30,21718.06005636594
2021-07-01,24042.742653606416
2021-07-02,25111.308993766695
2021-07-03,24398.931433659847
2021-07-04,21549.42119323241
2021-07-05,21549.42119323241
2021-07-06,19590.382902938563
2021-07-07,36331.2555654497
2021-07-08,36865.53873552982
2021-07-09,36153.161175422974
2021-07-10,30097.951914514695
2021-07-11,29563.66874443454
2021-07-12,27782.724844167413
2021-07-13,22439.893143365978
2021-07-14,24220.83704363313
2021-07-15,24398.931433659847
2021-07-16,24755.12021371326
2021-07-17,20480.85485307213
2021-07-18,12288.512911843281
2021-07-19,11576.135351736411
2021-07-20,8370.436331255565
2021-07-21,8904.719501335718
2021-07-22,16562.77827248441
2021-07-23,-32795.24214103652
2021-07-24,55921.638468388264
2021-07-25,56099.73285841495
2021-07-26,54496.883348174546
2021-07-27,55743.54407836155
2021-07-28,47551.2021371327
2021-07-29,43276.936776491544
2021-07-30,44167.40872662511
2021-07-31,52003.56188780054
2021-08-01,51647.37310774711
2021-08-02,65182.54674977739
2021-08-03,65716.82991985754
2021-08-04,19590.382902938563
2021-08-05,19412.288512911848
2021-08-06,18699.910952804978
2021-08-07,13535.173642030284
2021-08-08,13178.984861976849
2021-08-09,16562.77827248441
2021-08-10,17453.250222618004
2021-08-11,12288.512911843281
2021-08-12,11754.229741763127
2021-08-13,19056.099732858416
2021-08-14,18878.00534283169
2021-08-15,19412.288512911848
2021-08-16,36865.53873552982
2021-08-17,19590.382902938563
2021-08-18,49332.14603739983
2021-08-19,49866.42920747998
2021-08-20,49332.14603739983
2021-08-21,60552.09260908283
2021-08-22,-32965.165675446064
2021-08-23,52537.84505788067
2021-08-24,52003.56188780054
2021-08-25,53428.31700801426
2021-08-26,53428.31700801426
2021-08-27,38468.388245770264
2021-08-28,27604.630454140693
2021-08-29,-32965.165675446064
2021-08-30,16562.77827248441
2021-08-31,16028.495102404282
2021-09-01,16028.495102404282
2021-09-02,6767.58682101513
2021-09-03,-32625.31860662703
2021-09-04,-32625.31860662703
2021-09-05,19234.194122885132
2021-09-06,19412.288512911848
2021-09-07,22439.893143365978
2021-09-08,22974.176313446133
2021-09-09,23508.459483526287
2021-09-10,29563.66874443454
2021-09-11,36509.34995547642
2021-09-12,36331.2555654497
2021-09-13,53606.41139804098
2021-09-14,53606.41139804098
2021-09-15,42742.65360641141
2021-09-16,42564.559216384696
2021-09-17,-32795.24214103652
2021-09-18,19412.288512911848
2021-09-19,27604.630454140693
2021-09-20,27782.724844167413
2021-09-21,30810.32947462154
2021-09-22,26357.969723953698
2021-09-23,25823.686553873566
2021-09-24,22974.176313446133
2021-09-25,19412.288512911848
2021-09-26,25289.40338379341
2021-09-27,26179.875333926975
2021-09-28,25111.308993766695
2021-09-29,35084.594835262695
2021-09-30,35084.594835262695
2021-10-01,35262.68922528941
2021-10-02,58949.24309884239
2021-10-03,61976.84772929654
2021-10-04,62511.13089937667
2021-10-05,64826.35796972396
2021-10-06,73552.98308103297
2021-10-07,73909.1718610864
2021-10-08,19590.382902938563
2021-10-09,73196.79430097951
2021-10-10,89225.2894033838
2021-10-11,73552.98308103297
2021-10-12,73552.98308103297
2021-10-13,73374.88869100624
2021-10-14,86197.68477292969
2021-10-15,88334.81745325026
2021-10-16,90828.13891362422
2021-10-17,89225.2894033838
2021-10-18,83704.36331255567
2021-10-19,83704.36331255567
2021-10-20,73731.07747105967
2021-10-21,73552.98308103297
2021-10-22,92965.27159394481
2021-10-23,100979.51914514694
2021-10-24,100979.51914514694
2021-10-25,101335.70792520038
2021-10-26,95280.4986642921
2021-10-27,87622.43989314337
2021-10-28,88512.91184327696
2021-10-29,90828.13891362422
2021-10-30,92430.98842386465
2021-10-31,96527.1593944791
2021-11-01,95814.78183437225
2021-11-02,57702.58236865539
2021-11-03,54674.97773820126
2021-11-04,33125.55654496885
2021-11-05,33125.55654496885
2021-11-06,33303.650934995545
2021-11-07,31878.89581478185
2021-11-08,31522.707034728417
2021-11-09,15672.306322350849
2021-11-10,16384.683882457695
2021-11-11,15672.306322350849
2021-11-12,178.0943900267178
2021-11-13,534.2831700801534
2021-11-14,22439.893143365978
2021-11-15,65538.73552983084
2021-11-16,69100.62333036511
2021-11-17,73552.98308103297
2021-11-18,73374.88869100624
2021-11-19,19234.194122885132
2021-11-20,46482.635796972405
2021-11-21,73731.07747105967
2021-11-22,73196.79430097951
2021-11-23,125556.5449688335
2021-11-24,127337.48886910065
2021-11-25,113624.22083704366
2021-11-26,114870.88156723064
2021-11-27,81745.3250222618
2021-11-28,69100.62333036511
2021-11-29,53606.41139804098
2021-11-30,53428.31700801426
2021-12-01,41852.181656277826
2021-12-02,43455.03116651826
2021-12-03,53962.6001780944
2021-12-04,53962.6001780944
2021-12-05,53784.505788067676
2021-12-06,19412.288512911848
2021-12-07,9973.285841496001
2021-12-08,2671.415850400718
2021-12-09,1959.038290293847
2021-12-10,2493.3214603740003
2021-12-11,19234.194122885132
2021-12-12,-30416.312659303305
2021-12-13,-30246.389124893805
2021-12-14,19412.288512911848
2021-12-15,19412.288512911848
2021-12-16,19412.288512911848
2021-12-17,19412.288512911848
2021-12-18,-76975.36108751062
2021-12-19,-76975.36108751062
2021-12-20,-28547.15378079866
2021-12-21,-28207.306711979625
2021-12-22,-9855.564995751927
2021-12-23,-4757.858963466444
2021-12-24,-2378.929481733222
2021-12-25,19234.194122885132
2021-12-26,12110.418521816564
2021-12-27,11932.324131789846
2021-12-28,11219.946571683002
2021-12-29,11219.946571683002
2021-12-30,11754.229741763127
2021-12-31,10151.380231522722
2022-01-01,6332.236842105266
2022-01-02,6562.500000000008
2022-01-03,12319.078947368418
2022-01-04,12319.078947368418
2022-01-05,11858.552631578952
2022-01-06,12088.815789473676
2022-01-07,14506.578947368416
2022-01-08,14736.842105263155
2022-01-09,11167.763157894744
2022-01-10,10707.236842105256
2022-01-11,10822.36842105263
2022-01-12,9555.921052631584
2022-01-13,2648.02631578948
2022-01-14,2763.157894736835
2022-01-15,12319.078947368418
2022-01-16,-5053.0731565532315
2022-01-17,-3075.7836605106672
2022-01-18,1496.710526315788
2022-01-19,5296.052631578944
2022-01-20,7598.68421052631
2022-01-21,9555.921052631584
2022-01-22,10592.105263157888
2022-01-23,11398.02631578947
2022-01-24,12319.078947368418
2022-01-25,-21091.087957787422
2022-01-26,29703.947368421053
2022-01-27,32236.842105263164
2022-01-28,29934.210526315797
2022-01-29,25444.078947368416
2022-01-30,12434.21052631579
2022-01-31,10822.36842105263
2022-02-01,10131.578947368422
2022-02-02,1611.842105263159
2022-02-03,1957.2368421052558
2022-02-04,-768.9459151276668
2022-02-05,-2636.38599472342
2022-02-06,-2526.536578276624
2022-02-07,-12303.134642042669
2022-02-08,-12632.682891383087
2022-02-09,-12412.984058489465
2022-02-10,-7689.459151276667
2022-02-11,-3844.7295756383337
2022-02-12,1266.4473684210468
2022-02-13,1151.3157894736917
2022-02-14,-768.9459151276668
2022-02-15,-439.3976657872317
2022-02-16,3223.684210526318
2022-02-17,3799.342105263156
2022-02-18,12549.34210526316
2022-02-19,8519.736842105263
2022-02-20,8519.736842105263
2022-02-21,-21091.087957787422
2022-02-22,12434.21052631579
2022-02-23,12549.34210526316
2022-02-24,35115.131578947374
2022-02-25,35115.131578947374
2022-02-26,12549.34210526316
2022-02-27,-21091.087957787422
2022-02-28,-21091.087957787422
2022-03-01,47319.07894736841
2022-03-02,34078.94736842105
2022-03-03,33618.42105263158
2022-03-04,32582.236842105256
2022-03-05,27055.921052631573
2022-03-06,27171.052631578947
2022-03-07,29128.289473684214
2022-03-08,16924.342105263153
2022-03-09,16694.078947368427
2022-03-10,12319.078947368418
2022-03-11,4835.526315789476
2022-03-12,4490.131578947365
2022-03-13,4490.131578947365
2022-03-14,-3844.7295756383337
2022-03-15,-3844.7295756383337
2022-03-16,4490.131578947365
2022-03-17,5065.789473684219
2022-03-18,5986.842105263152
2022-03-19,11743.42105263158
2022-03-20,-549.2470822340435
2022-03-21,-1208.3435809148984
2022-03-22,-659.0964986808551
2022-03-23,0.0
2022-03-24,-768.9459151276668
2022-03-25,-768.9459151276668
2022-03-26,-21091.087957787422
2022-03-27,12319.078947368418
2022-03-28,12434.21052631579
2022-03-29,17269.736842105263
2022-03-30,17154.605263157893
2022-03-31,27861.842105263157
2022-04-01,-21200.937374234218
2022-04-02,31891.447368421053
2022-04-03,30509.868421052633
2022-04-04,30279.605263157893
2022-04-05,29243.42105263157
2022-04-06,29128.289473684214
2022-04-07,29588.815789473683
2022-04-08,29473.68421052631
2022-04-09,29473.68421052631
2022-04-10,29358.552631578943
2022-04-11,29243.42105263157
2022-04-12,17730.263157894733
2022-04-13,16118.421052631575
2022-04-14,15197.36842105264
2022-04-15,20723.68421052631
2022-04-16,21184.210526315794
2022-04-17,26250.0
2022-04-18,27055.921052631573
2022-04-19,27976.973684210523
2022-04-20,38684.21052631579
2022-04-21,38914.47368421053
2022-04-22,38453.94736842105
2022-04-23,-21200.937374234218
2022-04-24,43865.131578947374
2022-04-25,44325.65789473685
2022-04-26,47549.34210526317
2022-04-27,47894.73684210527
2022-04-28,46167.76315789475
2022-04-29,46052.631578947374
2022-04-30,47434.210526315794
2022-05-01,47319.07894736841
2022-05-02,51924.34210526316
2022-05-03,52269.73684210526
2022-05-04,50542.76315789473
2022-05-05,47664.473684210534
2022-05-06,47549.34210526317
2022-05-07,47319.07894736841
2022-05-08,46167.76315789475
2022-05-09,46628.2894736842
2022-05-10,45361.84210526316
2022-05-11,38453.94736842105
2022-05-12,37878.289473684206
2022-05-13,36611.84210526316
2022-05-14,-21200.937374234218
2022-05-15,25559.210526315786
2022-05-16,26019.736842105267
2022-05-17,26250.0
2022-05-18,26365.131578947367
2022-05-19,-21091.087957787422
2022-05-20,-21200.937374234218
2022-05-21,29588.815789473683
2022-05-22,29819.078947368424
2022-05-23,12434.21052631579
2022-05-24,12434.21052631579
2022-05-25,18536.184210526313
2022-05-26,17269.736842105263
2022-05-27,10937.5
2022-05-28,11398.02631578947
2022-05-29,11513.157894736838
2022-05-30,8634.868421052632
2022-05-31,8404.605263157891
2022-06-01,13815.789473684206
2022-06-02,14046.052631578952
2022-06-03,13585.526315789484
2022-06-04,-21091.087957787422
2022-06-05,633.2236842105234
2022-06-06,23371.710526315786
2022-06-07,27516.44736842106
2022-06-08,27631.578947368424
2022-06-09,25789.47368421053
2022-06-10,11167.763157894744
2022-06-11,11052.63157894737
2022-06-12,12664.47368421053
2022-06-13,12549.34210526316
2022-06-14,-16257.713634127796
2022-06-15,-16587.261883468218
2022-06-16,-14170.57472163842
2022-06-17,-13950.875888744798
2022-06-18,-1428.0424138085218
2022-06-19,2187.499999999997
2022-06-20,5065.789473684219
2022-06-21,12664.47368421053
2022-06-22,12434.21052631579
2022-06-23,-21200.937374234218
2022-06-24,27516.44736842106
2022-06-25,27861.842105263157
2022-06-26,18881.578947368427
2022-06-27,25328.947368421053
2022-06-28,31776.315789473683
2022-06-29,12664.47368421053
2022-06-30,-21200.937374234218
2022-07-01,-21200.937374234218
2022-07-02,14391.447368421059
2022-07-03,12549.34210526316
2022-07-04,11973.684210526322
2022-07-05,11052.63157894737
2022-07-06,10246.710526315796
2022-07-07,-21200.937374234218
2022-07-08,-6151.5673210213345
2022-07-09,-1977.289496042565
2022-07-10,3799.342105263156
2022-07-11,12319.078947368418
2022-07-12,-22738.82920448955
2022-07-13,-32954.824934042845
2022-07-14,-22628.979788042754
2022-07-15,-35920.75917810667
2022-07-16,-36030.60859455351
2022-07-17,12549.34210526316
2022-07-18,12434.21052631579
2022-07-19,-21200.937374234218
2022-07-20,-18894.099628851214
2022-07-21,-18235.00313017038
2022-07-22,-17246.358382149087
2022-07-23,5871.710526315784
2022-07-24,5180.921052631575
2022-07-25,8059.210526315796
2022-07-26,17845.394736842103
2022-07-27,-21200.937374234218
2022-07-28,-21091.087957787422
2022-07-29,11743.42105263158
2022-07-30,11628.289473684208
2022-07-31,12319.078947368418
2022-08-01,6332.236842105266
2022-08-02,5296.052631578944
2022-08-03,4259.868421052639
2022-08-04,-549.2470822340435
2022-08-05,-549.2470822340435
2022-08-06,12319.078947368418
2022-08-07,-21420.63620712784
2022-08-08,-21420.63620712784
2022-08-09,-20212.292626212926
2022-08-10,-20322.14204265975
2022-08-11,-10875.09222823413
2022-08-12,-10875.09222823413
2022-08-13,-10765.242811787335
2022-08-14,-10545.543978893711
2022-08-15,-21091.087957787422
2022-08-16,-21200.937374234218
2022-08-17,-23947.172785404462
2022-08-18,-24496.419867638506
2022-08-19,-24386.57045119171
2022-08-20,-12193.285225595839
2022-08-21,-12303.134642042669
2022-08-22,-10655.393395340505
2022-08-23,-16367.563050574588
2022-08-24,-16367.563050574588
2022-08-25,-14609.972387425667
2022-08-26,-14500.12297097884
2022-08-27,12319.078947368418
2022-08-28,4605.263157894736
2022-08-29,5180.921052631575
2022-08-30,-21091.087957787422
2022-08-31,9325.657894736842
2022-09-01,10246.710526315796
2022-09-02,7713.815789473681
2022-09-03,6562.500000000008
2022-09-04,10016.44736842105
2022-09-05,9671.052631578954
2022-09-06,9671.052631578954
2022-09-07,8289.473684210521
2022-09-08,12319.078947368418
2022-09-09,-129292.76315789472
2022-09-10,-119845.7133434691
2022-09-11,5411.184210526315
2022-09-12,47664.473684210534
2022-09-13,12434.21052631579
2022-09-14,47319.07894736841
2022-09-15,12319.078947368418
2022-09-16,-97985.67947055402
2022-09-17,-96557.63705674555
2022-09-18,-88209.08140678798
2022-09-19,-40644.2840853195
2022-09-20,-41742.7782497876
2022-09-21,-40863.98291821313
2022-09-22,47319.07894736841
2022-09-23,-6151.5673210213345
2022-09-24,-6151.5673210213345
2022-09-25,-5602.320238787274
2022-09-26,-9007.652148638377
2022-09-27,-9227.350981532
2022-09-28,-9117.501565085175
2022-09-29,-8458.405066404335
2022-09-30,-8787.953315744755
2022-10-01,-6700.814403255377
2022-10-02,-7030.362652595797
2022-10-03,-9666.748647319248
2022-10-04,-9666.748647319248
2022-10-05,-9666.748647319248
2022-10-06,-8897.802732191582
2022-10-07,-14390.273554532047
2022-10-08,-14609.972387425667
2022-10-09,4720.394736842107
2022-10-10,-18015.304297276754
2022-10-11,-21091.087957787422
2022-10-12,-12852.381724276713
2022-10-13,7828.9473684210525
2022-10-14,8289.473684210521
2022-10-15,-9666.748647319248
2022-10-16,-8238.706233510711
2022-10-17,-8458.405066404335
2022-10-18,-7250.0614854894175
2022-10-19,11973.684210526322
2022-10-20,-29549.493024191754
2022-10-21,-26144.161114340634
2022-10-22,-24496.419867638506
2022-10-23,-25265.365782766174
2022-10-24,-27132.805862361925
2022-10-25,-27901.751777489597
2022-10-26,-30098.740106425797
2022-10-27,-29988.890689978976
2022-10-28,-28890.396525510885
2022-10-29,-34382.86734785135
2022-10-30,-34602.56618074497
2022-10-31,-20651.690292000174
2022-11-01,-20322.14204265975
2022-11-02,-21200.937374234218
2022-11-03,-20761.539708447002
2022-11-04,-20541.84087555338
2022-11-05,-20871.3891248938
2022-11-06,12434.21052631579
2022-11-07,-439.3976657872317
2022-11-08,-1647.7412467021452
2022-11-09,-21420.63620712784
2022-11-10,-19553.196127532086
2022-11-11,-19553.196127532086
2022-11-12,-19772.89496042571
2022-11-13,-18344.852546617174
2022-11-14,-16257.713634127796
2022-11-15,-15928.165384787377
2022-11-16,12434.21052631579
2022-11-17,-6041.7179045745215
2022-11-18,-3734.8801591915217
2022-11-19,12434.21052631579
2022-11-20,12088.815789473676
2022-11-21,11743.42105263158
2022-11-22,-4723.524907212811
2022-11-23,56759.86842105263
2022-11-24,56299.34210526316
2022-11-25,47549.34210526317
2022-11-26,78750.0
2022-11-27,78174.34210526315
2022-11-28,12664.47368421053
2022-11-29,98322.36842105263
2022-11-30,105000.0
2022-12-01,104078.94736842102
2022-12-02,-21310.786790681042
2022-12-03,-21200.937374234218
2022-12-04,46743.42105263157
2022-12-05,46513.15789473683
2022-12-06,45937.5
2022-12-07,43980.26315789474
2022-12-08,44095.39473684211
2022-12-09,-21310.786790681042
2022-12-10,13240.13157894737
2022-12-11,39950.65789473685
2022-12-12,39950.65789473685
2022-12-13,57335.52631578946
2022-12-14,58371.71052631577
2022-12-15,58141.44736842105
2022-12-16,47319.07894736841
2022-12-17,47203.947368421046
2022-12-18,47203.947368421046
2022-12-19,53996.710526315794
2022-12-20,54687.500000000015
2022-12-21,54572.36842105263
2022-12-22,12664.47368421053
2022-12-23,12434.21052631579
2022-12-24,12319.078947368418
2022-12-25,12203.947368421044
2022-12-26,51809.21052631579
2022-12-27,52269.73684210526
2022-12-28,52384.86842105264
2022-12-29,47549.34210526317
2022-12-30,47434.210526315794
2022-12-31,47549.34210526317
2023-01-01,95796.97239536955
2023-01-02,81104.18521816564
2023-01-03,105396.26001780947
2023-01-04,105592.16384683881
2023-01-05,80516.47373107747
2023-01-06,80516.47373107747
2023-01-07,92662.51113089937
2023-01-08,93642.03027604632
2023-01-09,96972.39536954588
2023-01-10,103437.22172751559
2023-01-11,102653.60641139807
2023-01-12,80516.47373107747
2023-01-13,127141.58504007125
2023-01-14,128904.71950133573
2023-01-15,126357.96972395369
2023-01-16,164167.40872662514
2023-01-17,164559.2163846839
2023-01-18,139679.43009795193
2023-01-19,80712.37756010686
2023-01-20,80712.37756010686
2023-01-21,80908.28138913626
2023-01-22,140071.2377560107
2023-01-23,220000.00000000003
2023-01-24,219216.38468388244
2023-01-25,139483.52626892258
2023-01-26,-36074.76635514018
2023-01-27,21157.61353517364
2023-01-28,32128.227960819244
2023-01-29,80712.37756010686
2023-01-30,139875.33392698132
2023-01-31,139875.33392698132
2023-02-01,80908.28138913626
2023-02-02,21157.61353517364
2023-02-03,32128.227960819244
2023-02-04,-36074.76635514018
2023-02-05,81104.18521816564
2023-02-06,199234.19412288515
2023-02-07,163971.50489759573
2023-02-08,199038.2902938558
2023-02-09,184345.50311665185
2023-02-10,186108.63757791632
2023-02-11,81104.18521816564
2023-02-12,156918.96705253786
2023-02-13,159661.62065894925
2023-02-14,162796.08192341944
2023-02-15,167693.67764915407
2023-02-16,140071.2377560107
2023-02-17,80320.56990204808
2023-02-18,80320.56990204808
2023-02-19,145752.44879786286
2023-02-20,146144.25645592166
2023-02-21,144577.02582368656
2023-02-22,21549.42119323242
2023-02-23,80516.47373107747
2023-02-24,137916.29563668746
2023-02-25,137328.5841495993
2023-02-26,80908.28138913626
2023-02-27,135173.64203027604
2023-02-28,107159.39447907392
2023-03-01,80908.28138913626
2023-03-02,-35887.85046728973
2023-03-03,-36074.76635514018
2023-03-04,86393.58860195905
2023-03-05,79536.95458593055
2023-03-06,58379.3410507569
2023-03-07,54853.07212822798
2023-03-08,53873.552983081034
2023-03-09,21157.61353517364
2023-03-10,45253.78450578807
2023-03-11,47408.72662511131
2023-03-12,45449.68833481747
2023-03-13,33303.65093499555
2023-03-14,21157.61353517364
2023-03-15,-36074.76635514018
2023-03-16,-35887.85046728973
2023-03-17,-35887.85046728973
2023-03-18,58575.244879786296
2023-03-19,58379.3410507569
2023-03-20,57203.918076580594
2023-03-21,57008.014247551204
2023-03-22,75618.87800534283
2023-03-23,73463.93588601961
2023-03-24,71308.99376669635
2023-03-25,68958.14781834373
2023-03-26,56616.20658949242
2023-03-27,56420.30276046304
2023-03-28,54461.2644701692
2023-03-29,-35887.85046728973
2023-03-30,-9345.794392523374
2023-03-31,-36074.76635514018
2023-04-01,-104485.9813084112
2023-04-02,-163925.23364485984
2023-04-03,-163551.4018691589
2023-04-04,-196448.59813084116
2023-04-05,-199626.16822429904
2023-04-06,-194579.43925233645
2023-04-07,6268.922528940332
2023-04-08,5485.3072128228
2023-04-09,5681.211041852191
2023-04-10,-128224.29906542055
2023-04-11,-128598.13084112148
2023-04-12,-124859.81308411216
2023-04-13,21157.61353517364
