date,lth_net_change_30d
2022-06-24,39309.2105263158
2022-06-25,39802.63157894737
2022-06-26,26973.684210526324
2022-06-27,36184.210526315794
2022-06-28,45394.73684210527
2022-06-29,18092.1052631579
2022-06-30,-30287.05339176317
2022-07-01,-30287.05339176317
2022-07-02,20559.2105263158
2022-07-03,17927.631578947374
2022-07-04,17105.263157894748
2022-07-05,15789.47368421053
2022-07-06,14638.15789473685
2022-07-07,-30287.05339176317
2022-07-08,-8787.953315744764
2022-07-09,-2824.6992800608073
2022-07-10,5427.6315789473665
2022-07-11,17598.684210526313
2022-07-12,-32484.04172069936
2022-07-13,-47078.321334346925
2022-07-14,-32327.11398291822
2022-07-15,-51315.370254438116
2022-07-16,-51472.2979922193
2022-07-17,17927.631578947374
2022-07-18,17763.157894736843
2022-07-19,-30287.05339176317
2022-07-20,-26991.57089835888
2022-07-21,-26050.00447167197
2022-07-22,-24637.654831641554
2022-07-23,8388.157894736834
2022-07-24,7401.315789473679
2022-07-25,11513.157894736853
2022-07-26,25493.421052631576
2022-07-27,-30287.05339176317
2022-07-28,-30130.12565398203
2022-07-29,16776.315789473687
2022-07-30,16611.842105263157
2022-07-31,17598.684210526313
2022-08-01,9046.052631578952
2022-08-02,7565.789473684206
2022-08-03,6085.526315789484
2022-08-04,-784.6386889057766
2022-08-05,-784.6386889057766
2022-08-06,17598.684210526313
2022-08-07,-30600.908867325492
2022-08-08,-30600.908867325492
2022-08-09,-28874.703751732755
2022-08-10,-29031.631489513933
2022-08-11,-15535.846040334474
2022-08-12,-15535.846040334474
2022-08-13,-15378.918302553335
2022-08-14,-15065.062826991016
2022-08-15,-30130.12565398203
2022-08-16,-30287.05339176317
2022-08-17,-34210.24683629209
2022-08-18,-34994.88552519787
2022-08-19,-34837.95778741673
2022-08-20,-17418.978893708343
2022-08-21,-17575.906631489528
2022-08-22,-15221.990564772153
2022-08-23,-23382.232929392274
2022-08-24,-23382.232929392274
2022-08-25,-20871.389124893813
2022-08-26,-20714.46138711263
2022-08-27,17598.684210526313
2022-08-28,6578.947368421052
2022-08-29,7401.315789473679
2022-08-30,-30130.12565398203
2022-08-31,13322.368421052632
2022-09-01,14638.15789473685
2022-09-02,11019.73684210526
2022-09-03,9375.000000000013
2022-09-04,14309.210526315786
2022-09-05,13815.789473684219
2022-09-06,13815.789473684219
2022-09-07,11842.105263157888
2022-09-08,17598.684210526313
2022-09-09,-184703.94736842104
2022-09-10,-171208.1619192416
2022-09-11,7730.263157894737
2022-09-12,68092.10526315791
2022-09-13,17763.157894736843
2022-09-14,67598.6842105263
2022-09-15,17598.684210526313
2022-09-16,-139979.54210079147
2022-09-17,-137939.4815096365
2022-09-18,-126012.97343826856
2022-09-19,-58063.262979027866
2022-09-20,-59632.54035683943
2022-09-21,-58377.11845459019
2022-09-22,67598.6842105263
2022-09-23,-8787.953315744764
2022-09-24,-8787.953315744764
2022-09-25,-8003.314626838964
2022-09-26,-12868.074498054824
2022-09-27,-13181.929973617145
2022-09-28,-13025.002235835964
2022-09-29,-12083.43580914905
2022-09-30,-12554.219022492507
2022-10-01,-9572.59200465054
2022-10-02,-10043.375217993995
2022-10-03,-13809.640924741783
2022-10-04,-13809.640924741783
2022-10-05,-13809.640924741783
2022-10-06,-12711.146760273687
2022-10-07,-20557.533649331494
2022-10-08,-20871.389124893813
2022-10-09,6743.421052631581
2022-10-10,-25736.14899610965
2022-10-11,-30130.12565398203
2022-10-12,-18360.545320395304
2022-10-13,11184.21052631579
2022-10-14,11842.105263157888
2022-10-15,-13809.640924741783
2022-10-16,-11769.580333586731
2022-10-17,-12083.43580914905
2022-10-18,-10357.230693556312
2022-10-19,17105.263157894748
2022-10-20,-42213.56146313108
2022-10-21,-37348.801591915195
2022-10-22,-34994.88552519787
2022-10-23,-36093.37968966596
2022-10-24,-38761.15123194561
2022-10-25,-39859.64539641371
2022-10-26,-42998.20015203686
2022-10-27,-42841.272414255676
2022-10-28,-41271.995036444125
2022-10-29,-49118.38192550193
2022-10-30,-49432.237401064245
2022-10-31,-29502.414702857393
2022-11-01,-29031.631489513933
2022-11-02,-30287.05339176317
2022-11-03,-29659.342440638575
2022-11-04,-29345.486965076256
2022-11-05,-29816.270178419716
2022-11-06,17763.157894736843
2022-11-07,-627.7109511246167
2022-11-08,-2353.9160667173505
2022-11-09,-30600.908867325492
2022-11-10,-27933.137325045842
2022-11-11,-27933.137325045842
2022-11-12,-28246.992800608157
2022-11-13,-26206.932209453105
2022-11-14,-23225.30519161114
2022-11-15,-22754.521978267683
2022-11-16,17763.157894736843
2022-11-17,-8631.025577963603
2022-11-18,-5335.543084559317
2022-11-19,17763.157894736843
2022-11-20,17269.736842105252
2022-11-21,16776.315789473687
2022-11-22,-6747.89272458973
2022-11-23,81085.52631578948
2022-11-24,80427.63157894737
2022-11-25,67927.63157894739
2022-11-26,112500.00000000001
2022-11-27,111677.63157894737
2022-11-28,18092.1052631579
2022-11-29,140460.52631578947
2022-11-30,150000.0
2022-12-01,148684.21052631576
2022-12-02,-30443.98112954435
2022-12-03,-30287.05339176317
2022-12-04,66776.31578947368
2022-12-05,66447.36842105263
2022-12-06,65625.0
2022-12-07,62828.94736842106
2022-12-08,62993.42105263158
2022-12-09,-30443.98112954435
2022-12-10,18914.47368421053
2022-12-11,57072.36842105264
2022-12-12,57072.36842105264
2022-12-13,81907.89473684209
2022-12-14,83388.15789473683
2022-12-15,83059.2105263158
2022-12-16,67598.6842105263
2022-12-17,67434.21052631579
2022-12-18,67434.21052631579
2022-12-19,77138.15789473685
2022-12-20,78125.00000000003
2022-12-21,77960.52631578948
2022-12-22,18092.1052631579
2022-12-23,17763.157894736843
2022-12-24,17598.684210526313
2022-12-25,17434.21052631578
2022-12-26,74013.15789473684
2022-12-27,74671.05263157895
2022-12-28,74835.5263157895
2022-12-29,67927.63157894739
2022-12-30,67763.15789473685
2022-12-31,67927.63157894739
2023-01-01,87088.15672306322
2023-01-02,73731.07747105967
2023-01-03,95814.78183437223
2023-01-04,95992.87622439892
2023-01-05,73196.79430097951
2023-01-06,73196.79430097951
2023-01-07,84238.64648263578
2023-01-08,85129.11843276938
2023-01-09,88156.72306322352
2023-01-10,94033.83793410507
2023-01-11,93321.46037399823
2023-01-12,73196.79430097951
2023-01-13,115583.25912733747
2023-01-14,117186.10863757791
2023-01-15,114870.88156723062
2023-01-16,149243.09884238648
2023-01-17,149599.2876224399
2023-01-18,126981.3000890472
2023-01-19,73374.88869100623
2023-01-20,73374.88869100623
2023-01-21,73552.98308103296
2023-01-22,127337.48886910063
2023-01-23,200000.0
2023-01-24,199287.62243989314
2023-01-25,126803.20569902052
2023-01-26,-32795.24214103652
2023-01-27,19234.19412288513
2023-01-28,29207.479964381128
2023-01-29,73374.88869100623
2023-01-30,127159.3944790739
2023-01-31,127159.3944790739
2023-02-01,73552.98308103296
2023-02-02,19234.19412288513
2023-02-03,29207.479964381128
2023-02-04,-32795.24214103652
2023-02-05,73731.07747105967
2023-02-06,181121.99465716834
2023-02-07,149065.00445235975
2023-02-08,180943.90026714158
2023-02-09,167586.82101513803
2023-02-10,169189.67052537846
2023-02-11,73731.07747105967
2023-02-12,142653.60641139804
2023-02-13,145146.92787177203
2023-02-14,147996.43811219948
2023-02-15,152448.79786286733
2023-02-16,127337.48886910063
2023-02-17,73018.6999109528
2023-02-18,73018.6999109528
2023-02-19,132502.22617987532
2023-02-20,132858.41495992878
2023-02-21,131433.65983971505
2023-02-22,19590.382902938563
2023-02-23,73196.79430097951
2023-02-24,125378.45057880678
2023-02-25,124844.16740872663
2023-02-26,73552.98308103296
2023-02-27,122885.12911843274
2023-02-28,97417.63134461263
2023-03-01,73552.98308103296
2023-03-02,-32625.318606627025
2023-03-03,-32795.24214103652
2023-03-04,78539.62600178095
2023-03-05,72306.32235084595
2023-03-06,53072.12822796081
2023-03-07,49866.429207479974
2023-03-08,48975.95725734639
2023-03-09,19234.19412288513
2023-03-10,41139.80409617097
2023-03-11,43098.84238646482
2023-03-12,41317.89848619769
2023-03-13,30276.04630454141
2023-03-14,19234.19412288513
2023-03-15,-32795.24214103652
2023-03-16,-32625.318606627025
2023-03-17,-32625.318606627025
2023-03-18,53250.222617987536
2023-03-19,53072.12822796081
2023-03-20,52003.56188780053
2023-03-21,51825.46749777382
2023-03-22,68744.43455031166
2023-03-23,66785.39626001782
2023-03-24,64826.35796972395
2023-03-25,62689.22528940339
2023-03-26,51469.27871772038
2023-03-27,51291.18432769367
2023-03-28,49510.240427426535
2023-03-29,-32625.318606627025
2023-03-30,-8496.176720475794
2023-03-31,-32795.24214103652
2023-04-01,-94987.25573491926
2023-04-02,-149022.9396771453
2023-04-03,-148683.09260832626
2023-04-04,-178589.63466440103
2023-04-05,-181478.33474936275
2023-04-06,-176890.39932030585
2023-04-07,5699.020480854847
2023-04-08,4986.642920748
2023-04-09,5164.737310774718
2023-04-10,-116567.54460492775
2023-04-11,-116907.3916737468
2023-04-12,-113508.9209855565
2023-04-13,19234.19412288513
2023-04-14,19056.099732858413
