date,price,total_value,position,position_levels,peak,dd
2020-03-12,19580.88,10000.0,0.0,0,10000.0,0.0
2020-03-13,18085.74,10000.0,0.0,0,10000.0,0.0
2020-03-14,19763.81,10000.0,0.0,0,10000.0,0.0
2020-03-15,15655.91,10000.0,0.0,0,10000.0,0.0
2020-03-16,19172.92,10000.0,0.0,0,10000.0,0.0
2020-03-17,18512.32,10000.0,0.0,0,10000.0,0.0
2020-03-18,18199.42,10000.0,0.0,0,10000.0,0.0
2020-03-19,18662.24,10000.0,0.0,0,10000.0,0.0
2020-03-20,16653.88,10000.0,0.0,0,10000.0,0.0
2020-03-21,18491.66,10000.0,0.0,0,10000.0,0.0
2020-03-22,19137.26,10000.0,0.0,0,10000.0,0.0
2020-03-23,20325.78,10000.0,0.0,0,10000.0,0.0
2020-03-24,18396.31,10000.0,0.0,0,10000.0,0.0
2020-03-25,18171.73,10000.0,0.0,0,10000.0,0.0
2020-03-26,18543.08,10000.0,0.0,0,10000.0,0.0
2020-03-27,20023.83,10000.0,0.0,0,10000.0,0.0
2020-03-28,19499.75,10000.0,0.0,0,10000.0,0.0
2020-03-29,18702.81,10000.0,0.0,0,10000.0,0.0
2020-03-30,19806.43,10000.0,0.0,0,10000.0,0.0
2020-03-31,19449.85,10000.0,0.0,0,10000.0,0.0
2020-04-01,20380.06,10000.0,0.0,0,10000.0,0.0
2020-04-02,18767.06,10000.0,0.0,0,10000.0,0.0
2020-04-03,19198.21,10000.0,0.0,0,10000.0,0.0
2020-04-04,19189.61,10000.0,0.0,0,10000.0,0.0
2020-04-05,18173.14,10000.0,0.0,0,10000.0,0.0
2020-04-06,19986.82,10000.0,0.0,0,10000.0,0.0
2020-04-07,20004.93,10000.0,0.0,0,10000.0,0.0
2020-04-08,19801.3,10000.0,0.0,0,10000.0,0.0
2020-04-09,19613.06,10000.0,0.0,0,10000.0,0.0
2020-04-10,18482.92,10000.0,0.0,0,10000.0,0.0
2020-04-11,19527.48,10000.0,0.0,0,10000.0,0.0
2020-04-12,19654.45,10000.0,0.0,0,10000.0,0.0
2020-04-13,19243.15,10000.0,0.0,0,10000.0,0.0
2020-04-14,19931.66,10000.0,0.0,0,10000.0,0.0
2020-04-15,20543.76,10000.0,0.0,0,10000.0,0.0
2020-04-16,22071.95,10000.0,0.0,0,10000.0,0.0
2020-04-17,20405.68,10000.0,0.0,0,10000.0,0.0
2020-04-18,20533.32,10000.0,0.0,0,10000.0,0.0
2020-04-19,20245.32,10000.0,0.0,0,10000.0,0.0
2020-04-20,18444.35,10000.0,0.0,0,10000.0,0.0
2020-04-21,20379.33,10000.0,0.0,0,10000.0,0.0
2020-04-22,20508.19,10000.0,0.0,0,10000.0,0.0
2020-04-23,22952.73,10000.0,0.0,0,10000.0,0.0
2020-04-24,20338.09,10000.0,0.0,0,10000.0,0.0
2020-04-25,20872.41,10000.0,0.0,0,10000.0,0.0
2020-04-26,20576.04,10000.0,0.0,0,10000.0,0.0
2020-04-27,19481.44,10000.0,0.0,0,10000.0,0.0
2020-04-28,21831.83,10000.0,0.0,0,10000.0,0.0
2020-04-29,21479.36,10000.0,0.0,0,10000.0,0.0
2020-04-30,21556.42,10000.0,0.0,0,10000.0,0.0
2020-05-01,19893.54,10000.0,0.0,0,10000.0,0.0
2020-05-02,22242.85,10000.0,0.0,0,10000.0,0.0
2020-05-03,19474.94,10000.0,0.0,0,10000.0,0.0
2020-05-04,21500.01,10000.0,0.0,0,10000.0,0.0
2020-05-05,23139.62,10000.0,0.0,0,10000.0,0.0
2020-05-06,19994.32,10000.0,0.0,0,10000.0,0.0
2020-05-07,20453.93,10000.0,0.0,0,10000.0,0.0
2020-05-08,21154.96,10000.0,0.0,0,10000.0,0.0
2020-05-09,20586.64,10000.0,0.0,0,10000.0,0.0
2020-05-10,19574.01,10000.0,0.0,0,10000.0,0.0
2020-05-11,21227.56,10000.0,0.0,0,10000.0,0.0
2020-05-12,20130.81,10000.0,0.0,0,10000.0,0.0
2020-05-13,21700.61,10000.0,0.0,0,10000.0,0.0
2020-05-14,20341.33,10000.0,0.0,0,10000.0,0.0
2020-05-15,22844.27,10000.0,0.0,0,10000.0,0.0
2020-05-16,20544.51,10000.0,0.0,0,10000.0,0.0
2020-05-17,21039.01,10000.0,0.0,0,10000.0,0.0
2020-05-18,22207.8,10000.0,0.0,0,10000.0,0.0
2020-05-19,20196.53,10000.0,0.0,0,10000.0,0.0
2020-05-20,21687.9,10000.0,0.0,0,10000.0,0.0
2020-05-21,22800.58,10000.0,0.0,0,10000.0,0.0
2020-05-22,19918.9,10000.0,0.0,0,10000.0,0.0
2020-05-23,21743.95,10000.0,0.0,0,10000.0,0.0
2020-05-24,21852.13,10000.0,0.0,0,10000.0,0.0
2020-05-25,22407.0,10000.0,0.0,0,10000.0,0.0
2020-05-26,20421.19,10000.0,0.0,0,10000.0,0.0
2020-05-27,20370.69,10000.0,0.0,0,10000.0,0.0
2020-05-28,22246.14,10000.0,0.0,0,10000.0,0.0
2020-05-29,22054.31,10000.0,0.0,0,10000.0,0.0
2020-05-30,22041.02,10000.0,0.0,0,10000.0,0.0
2020-05-31,22170.28,10000.0,0.0,0,10000.0,0.0
2020-06-01,21177.21,10000.0,0.0,0,10000.0,0.0
2020-06-02,22123.02,10000.0,0.0,0,10000.0,0.0
2020-06-03,22217.51,10000.0,0.0,0,10000.0,0.0
2020-06-04,21243.89,10000.0,0.0,0,10000.0,0.0
2020-06-05,23857.98,10000.0,0.0,0,10000.0,0.0
2020-06-06,22500.17,10000.0,0.0,0,10000.0,0.0
2020-06-07,20869.34,10000.0,0.0,0,10000.0,0.0
2020-06-08,22751.7,10000.0,0.0,0,10000.0,0.0
2020-06-09,21155.15,10000.0,0.0,0,10000.0,0.0
2020-06-10,22951.81,10000.0,0.0,0,10000.0,0.0
2020-06-11,23358.43,10000.0,0.0,0,10000.0,0.0
2020-06-12,21414.49,10000.0,0.0,0,10000.0,0.0
2020-06-13,23234.11,10000.0,0.0,0,10000.0,0.0
2020-06-14,22719.31,10000.0,0.0,0,10000.0,0.0
2020-06-15,23164.63,10000.0,0.0,0,10000.0,0.0
2020-06-16,24275.64,10000.0,0.0,0,10000.0,0.0
2020-06-17,22170.0,10000.0,0.0,0,10000.0,0.0
2020-06-18,21698.45,10000.0,0.0,0,10000.0,0.0
2020-06-19,21599.74,10000.0,0.0,0,10000.0,0.0
2020-06-20,21710.77,10000.0,0.0,0,10000.0,0.0
2020-06-21,22487.08,10000.0,0.0,0,10000.0,0.0
2020-06-22,22943.21,10000.0,0.0,0,10000.0,0.0
2020-06-23,22916.89,10000.0,0.0,0,10000.0,0.0
2020-06-24,23505.81,10000.0,0.0,0,10000.0,0.0
2020-06-25,22730.34,10000.0,0.0,0,10000.0,0.0
2020-06-26,24209.85,10000.0,0.0,0,10000.0,0.0
2020-06-27,22530.93,10000.0,0.0,0,10000.0,0.0
2020-06-28,25555.3,10000.0,0.0,0,10000.0,0.0
2020-06-29,23500.62,10000.0,0.0,0,10000.0,0.0
2020-06-30,22057.9,10000.0,0.0,0,10000.0,0.0
2020-07-01,21884.54,10000.0,0.0,0,10000.0,0.0
2020-07-02,23478.56,10000.0,0.0,0,10000.0,0.0
2020-07-03,22813.55,10000.0,0.0,0,10000.0,0.0
2020-07-04,23792.21,10000.0,0.0,0,10000.0,0.0
2020-07-05,23592.91,10000.0,0.0,0,10000.0,0.0
2020-07-06,23088.56,10000.0,0.0,0,10000.0,0.0
2020-07-07,22356.57,10000.0,0.0,0,10000.0,0.0
2020-07-08,21730.74,10000.0,0.0,0,10000.0,0.0
2020-07-09,22841.54,10000.0,0.0,0,10000.0,0.0
2020-07-10,24187.17,10000.0,0.0,0,10000.0,0.0
2020-07-11,23587.81,10000.0,0.0,0,10000.0,0.0
2020-07-12,22171.14,10000.0,0.0,0,10000.0,0.0
2020-07-13,23633.45,10000.0,0.0,0,10000.0,0.0
2020-07-14,23889.19,10000.0,0.0,0,10000.0,0.0
2020-07-15,22663.81,10000.0,0.0,0,10000.0,0.0
2020-07-16,23745.39,10000.0,0.0,0,10000.0,0.0
2020-07-17,23694.06,10000.0,0.0,0,10000.0,0.0
2020-07-18,22537.23,10000.0,0.0,0,10000.0,0.0
2020-07-19,24082.51,10000.0,0.0,0,10000.0,0.0
2020-07-20,24330.19,10000.0,0.0,0,10000.0,0.0
2020-07-21,24897.28,10000.0,0.0,0,10000.0,0.0
2020-07-22,24912.98,10000.0,0.0,0,10000.0,0.0
2020-07-23,22526.59,10000.0,0.0,0,10000.0,0.0
2020-07-24,23011.63,10000.0,0.0,0,10000.0,0.0
2020-07-25,24509.78,10000.0,0.0,0,10000.0,0.0
2020-07-26,24553.91,10000.0,0.0,0,10000.0,0.0
2020-07-27,24600.62,10000.0,0.0,0,10000.0,0.0
2020-07-28,27983.82,10000.0,0.0,0,10000.0,0.0
2020-07-29,24747.55,10000.0,0.0,0,10000.0,0.0
2020-07-30,25357.82,10000.0,0.0,0,10000.0,0.0
2020-07-31,25221.88,10000.0,0.0,0,10000.0,0.0
2020-08-01,24964.9,10000.0,0.0,0,10000.0,0.0
2020-08-02,24043.86,10000.0,0.0,0,10000.0,0.0
2020-08-03,25163.71,10000.0,0.0,0,10000.0,0.0
2020-08-04,23677.48,10000.0,0.0,0,10000.0,0.0
2020-08-05,24259.01,10000.0,0.0,0,10000.0,0.0
2020-08-06,24055.93,10000.0,0.0,0,10000.0,0.0
2020-08-07,24668.54,10000.0,0.0,0,10000.0,0.0
2020-08-08,26946.62,10000.0,0.0,0,10000.0,0.0
2020-08-09,22809.87,10000.0,0.0,0,10000.0,0.0
2020-08-10,25408.45,10000.0,0.0,0,10000.0,0.0
2020-08-11,23154.39,10000.0,0.0,0,10000.0,0.0
2020-08-12,24339.93,10000.0,0.0,0,10000.0,0.0
2020-08-13,25945.4,10000.0,0.0,0,10000.0,0.0
2020-08-14,24965.13,10000.0,0.0,0,10000.0,0.0
2020-08-15,23867.31,10000.0,0.0,0,10000.0,0.0
2020-08-16,24273.74,10000.0,0.0,0,10000.0,0.0
2020-08-17,25712.39,10000.0,0.0,0,10000.0,0.0
2020-08-18,24345.93,10000.0,0.0,0,10000.0,0.0
2020-08-19,25335.99,10000.0,0.0,0,10000.0,0.0
2020-08-20,25208.06,10000.0,0.0,0,10000.0,0.0
2020-08-21,24553.55,10000.0,0.0,0,10000.0,0.0
2020-08-22,27391.45,10000.0,0.0,0,10000.0,0.0
2020-08-23,25923.45,10000.0,0.0,0,10000.0,0.0
2020-08-24,23306.08,10000.0,0.0,0,10000.0,0.0
2020-08-25,25559.0,10000.0,0.0,0,10000.0,0.0
2020-08-26,24751.72,10000.0,0.0,0,10000.0,0.0
2020-08-27,26306.51,10000.0,0.0,0,10000.0,0.0
2020-08-28,24701.73,10000.0,0.0,0,10000.0,0.0
2020-08-29,25419.26,10000.0,0.0,0,10000.0,0.0
2020-08-30,26078.31,10000.0,0.0,0,10000.0,0.0
2020-08-31,26477.96,10000.0,0.0,0,10000.0,0.0
2020-09-01,24450.33,10000.0,0.0,0,10000.0,0.0
2020-09-02,25354.07,10000.0,0.0,0,10000.0,0.0
2020-09-03,25251.09,10000.0,0.0,0,10000.0,0.0
2020-09-04,25109.67,10000.0,0.0,0,10000.0,0.0
2020-09-05,27564.9,10000.0,0.0,0,10000.0,0.0
2020-09-06,26240.36,10000.0,0.0,0,10000.0,0.0
2020-09-07,24609.88,10000.0,0.0,0,10000.0,0.0
2020-09-08,26823.46,10000.0,0.0,0,10000.0,0.0
2020-09-09,28062.04,10000.0,0.0,0,10000.0,0.0
2020-09-10,27006.05,10000.0,0.0,0,10000.0,0.0
2020-09-11,24487.34,10000.0,0.0,0,10000.0,0.0
2020-09-12,25555.0,10000.0,0.0,0,10000.0,0.0
2020-09-13,27338.07,10000.0,0.0,0,10000.0,0.0
2020-09-14,25394.79,10000.0,0.0,0,10000.0,0.0
2020-09-15,26576.96,10000.0,0.0,0,10000.0,0.0
2020-09-16,26937.82,10000.0,0.0,0,10000.0,0.0
2020-09-17,25265.66,10000.0,0.0,0,10000.0,0.0
2020-09-18,26161.82,10000.0,0.0,0,10000.0,0.0
2020-09-19,23008.17,10000.0,0.0,0,10000.0,0.0
2020-09-20,25252.47,10000.0,0.0,0,10000.0,0.0
2020-09-21,26051.04,10000.0,0.0,0,10000.0,0.0
2020-09-22,25081.89,10000.0,0.0,0,10000.0,0.0
2020-09-23,27987.46,10000.0,0.0,0,10000.0,0.0
2020-09-24,24949.59,10000.0,0.0,0,10000.0,0.0
2020-09-25,25963.68,10000.0,0.0,0,10000.0,0.0
2020-09-26,26557.74,10000.0,0.0,0,10000.0,0.0
2020-09-27,27890.85,10000.0,0.0,0,10000.0,0.0
2020-09-28,25035.57,10000.0,0.0,0,10000.0,0.0
2020-09-29,27655.74,10000.0,0.0,0,10000.0,0.0
2020-09-30,26523.24,10000.0,0.0,0,10000.0,0.0
2020-10-01,25551.2,10000.0,0.0,0,10000.0,0.0
2020-10-02,27013.79,10000.0,0.0,0,10000.0,0.0
2020-10-03,26769.0,10000.0,0.0,0,10000.0,0.0
2020-10-04,25987.26,10000.0,0.0,0,10000.0,0.0
2020-10-05,26674.08,10000.0,0.0,0,10000.0,0.0
2020-10-06,26235.04,10000.0,0.0,0,10000.0,0.0
2020-10-07,26749.23,10000.0,0.0,0,10000.0,0.0
2020-10-08,27312.47,10000.0,0.0,0,10000.0,0.0
2020-10-09,28250.26,10000.0,0.0,0,10000.0,0.0
2020-10-10,25439.61,10000.0,0.0,0,10000.0,0.0
2020-10-11,28822.93,10000.0,0.0,0,10000.0,0.0
2020-10-12,24749.57,10000.0,0.0,0,10000.0,0.0
2020-10-13,26560.92,10000.0,0.0,0,10000.0,0.0
2020-10-14,27311.36,10000.0,0.0,0,10000.0,0.0
2020-10-15,27013.67,10000.0,0.0,0,10000.0,0.0
2020-10-16,26118.93,10000.0,0.0,0,10000.0,0.0
2020-10-17,26541.76,10000.0,0.0,0,10000.0,0.0
2020-10-18,26264.46,10000.0,0.0,0,10000.0,0.0
2020-10-19,26174.99,10000.0,0.0,0,10000.0,0.0
2020-10-20,27620.19,10000.0,0.0,0,10000.0,0.0
2020-10-21,27133.17,10000.0,0.0,0,10000.0,0.0
2020-10-22,26088.16,10000.0,0.0,0,10000.0,0.0
2020-10-23,27684.95,10000.0,0.0,0,10000.0,0.0
2020-10-24,27096.29,10000.0,0.0,0,10000.0,0.0
2020-10-25,27604.88,10000.0,0.0,0,10000.0,0.0
2020-10-26,27424.06,10000.0,0.0,0,10000.0,0.0
2020-10-27,25967.24,10000.0,0.0,0,10000.0,0.0
2020-10-28,26237.28,10000.0,0.0,0,10000.0,0.0
2020-10-29,27545.4,10000.0,0.0,0,10000.0,0.0
2020-10-30,27408.55,10000.0,0.0,0,10000.0,0.0
2020-10-31,26776.81,10000.0,0.0,0,10000.0,0.0
2020-11-01,26914.03,10000.0,0.0,0,10000.0,0.0
2020-11-02,28072.84,10000.0,0.0,0,10000.0,0.0
2020-11-03,26201.56,10000.0,0.0,0,10000.0,0.0
2020-11-04,27337.69,10000.0,0.0,0,10000.0,0.0
2020-11-05,26585.38,10000.0,0.0,0,10000.0,0.0
2020-11-06,26566.41,10000.0,0.0,0,10000.0,0.0
2020-11-07,27878.94,10000.0,0.0,0,10000.0,0.0
2020-11-08,27601.22,10000.0,0.0,0,10000.0,0.0
2020-11-09,27584.54,10000.0,0.0,0,10000.0,0.0
2020-11-10,28071.34,10000.0,0.0,0,10000.0,0.0
2020-11-11,26781.31,10000.0,0.0,0,10000.0,0.0
2020-11-12,27436.35,10000.0,0.0,0,10000.0,0.0
2020-11-13,26437.87,10000.0,0.0,0,10000.0,0.0
2020-11-14,27065.72,10000.0,0.0,0,10000.0,0.0
2020-11-15,26604.53,10000.0,0.0,0,10000.0,0.0
2020-11-16,26824.49,10000.0,0.0,0,10000.0,0.0
2020-11-17,27315.21,10000.0,0.0,0,10000.0,0.0
2020-11-18,25894.14,10000.0,0.0,0,10000.0,0.0
2020-11-19,28796.82,10000.0,0.0,0,10000.0,0.0
2020-11-20,25690.29,10000.0,0.0,0,10000.0,0.0
2020-11-21,25473.81,10000.0,0.0,0,10000.0,0.0
2020-11-22,27837.62,10000.0,0.0,0,10000.0,0.0
2020-11-23,27462.55,10000.0,0.0,0,10000.0,0.0
2020-11-24,27286.25,10000.0,0.0,0,10000.0,0.0
2020-11-25,27281.62,10000.0,0.0,0,10000.0,0.0
2020-11-26,26632.09,10000.0,0.0,0,10000.0,0.0
2020-11-27,25738.08,10000.0,0.0,0,10000.0,0.0
2020-11-28,26702.1,10000.0,0.0,0,10000.0,0.0
2020-11-29,25940.07,10000.0,0.0,0,10000.0,0.0
2020-11-30,27583.3,10000.0,0.0,0,10000.0,0.0
2020-12-01,26452.1,10000.0,0.0,0,10000.0,0.0
2020-12-02,25764.68,10000.0,0.0,0,10000.0,0.0
2020-12-03,26259.89,10000.0,0.0,0,10000.0,0.0
2020-12-04,26985.39,10000.0,0.0,0,10000.0,0.0
2020-12-05,26000.03,10000.0,0.0,0,10000.0,0.0
2020-12-06,25732.97,10000.0,0.0,0,10000.0,0.0
2020-12-07,26790.48,10000.0,0.0,0,10000.0,0.0
2020-12-08,26783.53,10000.0,0.0,0,10000.0,0.0
2020-12-09,26023.6,10000.0,0.0,0,10000.0,0.0
2020-12-10,26051.71,10000.0,0.0,0,10000.0,0.0
2020-12-11,26747.25,10000.0,0.0,0,10000.0,0.0
2020-12-12,25059.84,10000.0,0.0,0,10000.0,0.0
2020-12-13,25093.47,10000.0,0.0,0,10000.0,0.0
2020-12-14,25775.82,10000.0,0.0,0,10000.0,0.0
2020-12-15,26274.47,10000.0,0.05708963872534822,1,10000.0,0.0
2020-12-16,26792.84,10029.593556026059,0.05708963872534822,1,10029.593556026059,0.0
2020-12-17,27951.68,10095.751312966542,0.05708963872534822,1,10095.751312966542,0.0
2020-12-18,27328.77,10060.189606108135,0.05708963872534822,1,10095.751312966542,-0.35224428332275853
2020-12-20,26442.94,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-21,25455.53,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-22,26436.13,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-23,26163.06,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-24,26772.04,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-25,25620.22,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-26,26965.49,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-27,27978.15,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-28,26336.52,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-29,26847.46,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-30,27137.0,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2020-12-31,26047.38,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-01,26675.1,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-02,26466.69,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-03,26555.56,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-04,25689.38,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-05,26492.12,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-06,26971.57,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-07,27931.44,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-08,27447.06,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-09,28649.24,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-10,25737.78,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-11,27387.33,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-12,26709.05,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-13,28727.04,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-14,25741.31,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-15,25723.11,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-16,25977.52,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-17,24467.97,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-18,26081.95,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-19,25865.29,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-20,26792.44,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-21,27002.32,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-22,28556.17,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-23,27650.77,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-24,26144.7,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-25,25845.38,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-26,27258.83,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-27,25470.72,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-28,28647.4,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-29,28021.3,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-30,26399.54,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-01-31,25183.37,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-01,28279.11,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-02,26840.37,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-03,28223.33,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-04,25422.63,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-05,26450.17,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-06,27088.19,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-07,27164.27,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-08,26702.48,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-09,27811.57,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-10,26158.2,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-11,27121.44,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-12,27423.01,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-13,27856.95,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-14,28094.8,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-15,26300.11,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-16,25933.06,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
2021-02-17,28788.14,10001.821730371727,0.0,0,10095.751312966542,-0.9303872459118184
